"Index","Date_Time","Temperature_c","RH%"
1,2022-07-05 01:00:00,"23.57","44.11"
2,2022-07-05 01:01:00,"23.57","44.11"
3,2022-07-05 01:02:00,"23.57","44.13"
4,2022-07-05 01:03:00,"23.56","44.14"
5,2022-07-05 01:04:00,"23.55","44.04"
6,2022-07-05 01:05:00,"23.54","44.06"
7,2022-07-05 01:06:00,"23.53","44.02"
8,2022-07-05 01:07:00,"23.53","44.11"
9,2022-07-05 01:08:00,"23.52","44.08"
10,2022-07-05 01:09:00,"23.52","44.08"
11,2022-07-05 01:10:00,"23.51","44.09"
12,2022-07-05 01:11:00,"23.5","44.04"
13,2022-07-05 01:12:00,"23.49","44.09"
14,2022-07-05 01:13:00,"23.48","44.12"
15,2022-07-05 01:14:00,"23.47","44.02"
16,2022-07-05 01:15:00,"23.47","44.09"
17,2022-07-05 01:16:00,"23.46","44.09"
18,2022-07-05 01:17:00,"23.45","44.03"
19,2022-07-05 01:18:00,"23.45","44.07"
20,2022-07-05 01:19:00,"23.43","44.03"
21,2022-07-05 01:20:00,"23.43","44.01"
22,2022-07-05 01:21:00,"23.42","44.02"
23,2022-07-05 01:22:00,"23.41","43.99"
24,2022-07-05 01:23:00,"23.41","44.05"
25,2022-07-05 01:24:00,"23.4","44.01"
26,2022-07-05 01:25:00,"23.39","43.99"
27,2022-07-05 01:26:00,"23.39","44.03"
28,2022-07-05 01:27:00,"23.38","44.02"
29,2022-07-05 01:28:00,"23.36","43.95"
30,2022-07-05 01:29:00,"23.37","44.03"
31,2022-07-05 01:30:00,"23.35","44.03"
32,2022-07-05 01:31:00,"23.35","43.94"
33,2022-07-05 01:32:00,"23.34","43.95"
34,2022-07-05 01:33:00,"23.34","44"
35,2022-07-05 01:34:00,"23.33","43.91"
36,2022-07-05 01:35:00,"23.32","43.91"
37,2022-07-05 01:36:00,"23.31","43.96"
38,2022-07-05 01:37:00,"23.31","43.95"
39,2022-07-05 01:38:00,"23.29","43.98"
40,2022-07-05 01:39:00,"23.28","43.98"
41,2022-07-05 01:40:00,"23.27","44.02"
42,2022-07-05 01:41:00,"23.27","43.95"
43,2022-07-05 01:42:00,"23.26","44.01"
44,2022-07-05 01:43:00,"23.25","43.99"
45,2022-07-05 01:44:00,"23.24","43.94"
46,2022-07-05 01:45:00,"23.23","43.98"
47,2022-07-05 01:46:00,"23.23","44"
48,2022-07-05 01:47:00,"23.22","43.91"
49,2022-07-05 01:48:00,"23.22","43.88"
50,2022-07-05 01:49:00,"23.21","43.9"
51,2022-07-05 01:50:00,"23.21","43.95"
52,2022-07-05 01:51:00,"23.2","43.92"
53,2022-07-05 01:52:00,"23.19","43.9"
54,2022-07-05 01:53:00,"23.18","43.94"
55,2022-07-05 01:54:00,"23.17","43.92"
56,2022-07-05 01:55:00,"23.17","43.82"
57,2022-07-05 01:56:00,"23.16","43.91"
58,2022-07-05 01:57:00,"23.15","43.89"
59,2022-07-05 01:58:00,"23.15","43.88"
60,2022-07-05 01:59:00,"23.14","43.92"
61,2022-07-05 02:00:00,"23.13","43.88"
62,2022-07-05 02:01:00,"23.12","43.84"
63,2022-07-05 02:02:00,"23.11","43.91"
64,2022-07-05 02:03:00,"23.11","43.9"
65,2022-07-05 02:04:00,"23.1","43.89"
66,2022-07-05 02:05:00,"23.09","43.88"
67,2022-07-05 02:06:00,"23.08","43.8"
68,2022-07-05 02:07:00,"23.08","43.85"
69,2022-07-05 02:08:00,"23.08","43.91"
70,2022-07-05 02:09:00,"23.07","43.82"
71,2022-07-05 02:10:00,"23.05","43.88"
72,2022-07-05 02:11:00,"23.05","43.88"
73,2022-07-05 02:12:00,"23.04","43.84"
74,2022-07-05 02:13:00,"23.04","43.85"
75,2022-07-05 02:14:00,"23.03","43.87"
76,2022-07-05 02:15:00,"23.02","43.89"
77,2022-07-05 02:16:00,"23.02","43.87"
78,2022-07-05 02:17:00,"23.01","43.81"
79,2022-07-05 02:18:00,"23.01","43.84"
80,2022-07-05 02:19:00,"23","43.87"
81,2022-07-05 02:20:00,"22.99","43.89"
82,2022-07-05 02:21:00,"22.99","43.9"
83,2022-07-05 02:22:00,"22.97","43.86"
84,2022-07-05 02:23:00,"22.97","43.83"
85,2022-07-05 02:24:00,"22.96","43.92"
86,2022-07-05 02:25:00,"22.96","43.87"
87,2022-07-05 02:26:00,"22.95","43.84"
88,2022-07-05 02:27:00,"22.94","43.89"
89,2022-07-05 02:28:00,"22.93","43.92"
90,2022-07-05 02:29:00,"22.93","43.83"
91,2022-07-05 02:30:00,"22.92","43.9"
92,2022-07-05 02:31:00,"22.92","43.79"
93,2022-07-05 02:32:00,"22.91","43.84"
94,2022-07-05 02:33:00,"22.9","43.85"
95,2022-07-05 02:34:00,"22.9","43.83"
96,2022-07-05 02:35:00,"22.88","43.9"
97,2022-07-05 02:36:00,"22.88","43.75"
98,2022-07-05 02:37:00,"22.88","43.82"
99,2022-07-05 02:38:00,"22.86","43.8"
100,2022-07-05 02:39:00,"22.86","43.7"
101,2022-07-05 02:40:00,"22.85","43.77"
102,2022-07-05 02:41:00,"22.84","43.8"
103,2022-07-05 02:42:00,"22.84","43.78"
