"Index","Date_Time","Temperature_c","RH%"
1,2022-07-05 01:00:00,"23.51","43.68"
2,2022-07-05 01:01:00,"23.51","43.64"
3,2022-07-05 01:02:00,"23.5","43.66"
4,2022-07-05 01:03:00,"23.49","43.65"
5,2022-07-05 01:04:00,"23.47","43.64"
6,2022-07-05 01:05:00,"23.47","43.63"
7,2022-07-05 01:06:00,"23.47","43.67"
8,2022-07-05 01:07:00,"23.45","43.63"
9,2022-07-05 01:08:00,"23.45","43.62"
10,2022-07-05 01:09:00,"23.45","43.66"
11,2022-07-05 01:10:00,"23.43","43.62"
12,2022-07-05 01:11:00,"23.43","43.62"
13,2022-07-05 01:12:00,"23.42","43.63"
14,2022-07-05 01:13:00,"23.4","43.63"
15,2022-07-05 01:14:00,"23.4","43.6"
16,2022-07-05 01:15:00,"23.4","43.63"
17,2022-07-05 01:16:00,"23.38","43.62"
18,2022-07-05 01:17:00,"23.38","43.66"
19,2022-07-05 01:18:00,"23.37","43.63"
20,2022-07-05 01:19:00,"23.36","43.64"
21,2022-07-05 01:20:00,"23.35","43.61"
22,2022-07-05 01:21:00,"23.34","43.62"
23,2022-07-05 01:22:00,"23.33","43.6"
24,2022-07-05 01:23:00,"23.33","43.62"
25,2022-07-05 01:24:00,"23.31","43.61"
26,2022-07-05 01:25:00,"23.32","43.63"
27,2022-07-05 01:26:00,"23.29","43.62"
28,2022-07-05 01:27:00,"23.29","43.62"
29,2022-07-05 01:28:00,"23.28","43.62"
30,2022-07-05 01:29:00,"23.26","43.62"
31,2022-07-05 01:30:00,"23.26","43.6"
32,2022-07-05 01:31:00,"23.26","43.58"
33,2022-07-05 01:32:00,"23.25","43.63"
34,2022-07-05 01:33:00,"23.24","43.58"
35,2022-07-05 01:34:00,"23.23","43.6"
36,2022-07-05 01:35:00,"23.22","43.62"
37,2022-07-05 01:36:00,"23.21","43.64"
38,2022-07-05 01:37:00,"23.21","43.59"
39,2022-07-05 01:38:00,"23.2","43.62"
40,2022-07-05 01:39:00,"23.18","43.59"
41,2022-07-05 01:40:00,"23.19","43.59"
42,2022-07-05 01:41:00,"23.17","43.61"
43,2022-07-05 01:42:00,"23.17","43.58"
44,2022-07-05 01:43:00,"23.16","43.6"
45,2022-07-05 01:44:00,"23.15","43.58"
46,2022-07-05 01:45:00,"23.14","43.56"
47,2022-07-05 01:46:00,"23.13","43.6"
48,2022-07-05 01:47:00,"23.13","43.57"
49,2022-07-05 01:48:00,"23.12","43.58"
50,2022-07-05 01:49:00,"23.11","43.6"
51,2022-07-05 01:50:00,"23.11","43.57"
52,2022-07-05 01:51:00,"23.1","43.6"
53,2022-07-05 01:52:00,"23.09","43.57"
54,2022-07-05 01:53:00,"23.08","43.58"
55,2022-07-05 01:54:00,"23.07","43.58"
56,2022-07-05 01:55:00,"23.07","43.56"
57,2022-07-05 01:56:00,"23.06","43.58"
58,2022-07-05 01:57:00,"23.05","43.55"
59,2022-07-05 01:58:00,"23.05","43.56"
60,2022-07-05 01:59:00,"23.03","43.55"
61,2022-07-05 02:00:00,"23.03","43.57"
62,2022-07-05 02:01:00,"23.02","43.56"
63,2022-07-05 02:02:00,"23.01","43.56"
64,2022-07-05 02:03:00,"23","43.58"
65,2022-07-05 02:04:00,"23.01","43.56"
66,2022-07-05 02:05:00,"22.99","43.57"
67,2022-07-05 02:06:00,"22.99","43.55"
68,2022-07-05 02:07:00,"22.98","43.54"
69,2022-07-05 02:08:00,"22.97","43.56"
70,2022-07-05 02:09:00,"22.97","43.54"
71,2022-07-05 02:10:00,"22.95","43.76, 43.34, 45.41"
72,2022-07-05 02:11:00,"22.96","43.56"
