"Index","Date_Time","Temperature_c","RH%"
1,2022-07-05 01:00:00,"17.72","75.84"
2,2022-07-05 01:01:00,"17.74","76.55"
3,2022-07-05 01:02:00,"17.74","77.33"
4,2022-07-05 01:03:00,"17.74","77.54"
5,2022-07-05 01:04:00,"17.75","77.88"
6,2022-07-05 01:05:00,"17.72","78.06"
7,2022-07-05 01:06:00,"17.7","77.92"
8,2022-07-05 01:07:00,"17.66","76.76"
9,2022-07-05 01:08:00,"17.63","75.4"
10,2022-07-05 01:09:00,"17.62","76.01"
11,2022-07-05 01:10:00,"17.61","74.74"
12,2022-07-05 01:11:00,"17.62","74.66"
13,2022-07-05 01:12:00,"17.65","75.04"
14,2022-07-05 01:13:00,"17.65","75.15"
15,2022-07-05 01:14:00,"17.68","74.45"
16,2022-07-05 01:15:00,"17.71","74.72"
17,2022-07-05 01:16:00,"17.76","75.32"
18,2022-07-05 01:17:00,"17.76","74.06"
19,2022-07-05 01:18:00,"17.79","74.44"
20,2022-07-05 01:19:00,"17.81","74.67"
21,2022-07-05 01:20:00,"17.84","73.88"
22,2022-07-05 01:21:00,"17.87","73.22"
23,2022-07-05 01:22:00,"17.91","73.21"
24,2022-07-05 01:23:00,"17.95","74.08"
25,2022-07-05 01:24:00,"17.97","74.33"
26,2022-07-05 01:25:00,"17.98","73.65"
27,2022-07-05 01:26:00,"18.01","73.1"
28,2022-07-05 01:27:00,"18.02","73.93"
29,2022-07-05 01:28:00,"18.04","73.01"
30,2022-07-05 01:29:00,"18.05","72.99"
31,2022-07-05 01:30:00,"18.07","73.16"
32,2022-07-05 01:31:00,"18.08","73.11"
33,2022-07-05 01:32:00,"18.09","72.83"
34,2022-07-05 01:33:00,"18.1","72.72"
35,2022-07-05 01:34:00,"18.11","73.73"
36,2022-07-05 01:35:00,"18.1","74.29"
37,2022-07-05 01:36:00,"18.09","73.63"
38,2022-07-05 01:37:00,"18.08","73.17"
39,2022-07-05 01:38:00,"18.09","73.32"
40,2022-07-05 01:39:00,"18.08","73.74"
41,2022-07-05 01:40:00,"18.08","73.44"
42,2022-07-05 01:41:00,"18.08","73.46"
43,2022-07-05 01:42:00,"18.09","73.96"
44,2022-07-05 01:43:00,"18.06","74.39"
45,2022-07-05 01:44:00,"18.04","74.41"
46,2022-07-05 01:45:00,"18.03","74.5"
47,2022-07-05 01:46:00,"18","74.73"
48,2022-07-05 01:47:00,"17.98","74.21"
49,2022-07-05 01:48:00,"17.96","74.58"
50,2022-07-05 01:49:00,"17.95","74.98"
51,2022-07-05 01:50:00,"17.94","74.91"
52,2022-07-05 01:51:00,"17.91","74.97"
53,2022-07-05 01:52:00,"17.9","74.85"
54,2022-07-05 01:53:00,"17.88","74.03"
55,2022-07-05 01:54:00,"17.89","74.46"
56,2022-07-05 01:55:00,"17.89","74.88"
57,2022-07-05 01:56:00,"17.88","74.84"
58,2022-07-05 01:57:00,"17.86","74.47"
59,2022-07-05 01:58:00,"17.87","75.54"
60,2022-07-05 01:59:00,"17.88","74.87"
