"Index","Date_Time","Temperature_c","RH%"
1,2022-07-05 01:00:00,"23.07","44.62"
2,2022-07-05 01:01:00,"23.06","44.62"
3,2022-07-05 01:02:00,"23.06","44.58"
4,2022-07-05 01:03:00,"23.05","44.57"
5,2022-07-05 01:04:00,"23.04","44.62"
6,2022-07-05 01:05:00,"23.03","44.59"
7,2022-07-05 01:06:00,"23.02","44.58"
8,2022-07-05 01:07:00,"23.02","44.62"
9,2022-07-05 01:08:00,"23.01","44.6"
10,2022-07-05 01:09:00,"23","44.6"
11,2022-07-05 01:10:00,"22.99","44.56"
12,2022-07-05 01:11:00,"22.97","44.59"
13,2022-07-05 01:12:00,"22.98","44.57"
14,2022-07-05 01:13:00,"22.97","44.58"
15,2022-07-05 01:14:00,"22.97","44.56"
16,2022-07-05 01:15:00,"22.96","44.58"
17,2022-07-05 01:16:00,"22.95","44.59"
18,2022-07-05 01:17:00,"22.94","44.56"
19,2022-07-05 01:18:00,"22.94","44.58"
20,2022-07-05 01:19:00,"22.94","44.58"
21,2022-07-05 01:20:00,"22.91","44.59"
22,2022-07-05 01:21:00,"22.91","44.55"
23,2022-07-05 01:22:00,"22.91","44.57"
24,2022-07-05 01:23:00,"22.9","44.57"
25,2022-07-05 01:24:00,"22.9","44.55"
26,2022-07-05 01:25:00,"22.88","44.56"
27,2022-07-05 01:26:00,"22.88","44.59"
28,2022-07-05 01:27:00,"22.87","44.58"
29,2022-07-05 01:28:00,"22.87","44.58"
30,2022-07-05 01:29:00,"22.86","44.56"
31,2022-07-05 01:30:00,"22.84","44.6"
32,2022-07-05 01:31:00,"22.83","44.55"
33,2022-07-05 01:32:00,"22.83","44.55"
34,2022-07-05 01:33:00,"22.83","44.56"
35,2022-07-05 01:34:00,"22.82","44.58"
36,2022-07-05 01:35:00,"22.81","44.56"
37,2022-07-05 01:36:00,"22.8","44.54"
38,2022-07-05 01:37:00,"22.8","44.54"
39,2022-07-05 01:38:00,"22.8","44.53"
40,2022-07-05 01:39:00,"22.79","44.52"
41,2022-07-05 01:40:00,"22.78","44.51"
42,2022-07-05 01:41:00,"22.77","44.53"
43,2022-07-05 01:42:00,"22.76","44.55"
44,2022-07-05 01:43:00,"22.75","44.52"
45,2022-07-05 01:44:00,"22.75","44.51"
46,2022-07-05 01:45:00,"22.74","44.53"
47,2022-07-05 01:46:00,"22.73","44.55"
48,2022-07-05 01:47:00,"22.72","44.52"
49,2022-07-05 01:48:00,"22.72","44.52"
50,2022-07-05 01:49:00,"22.71","44.52"
51,2022-07-05 01:50:00,"22.7","44.53"
52,2022-07-05 01:51:00,"22.7","44.49"
53,2022-07-05 01:52:00,"22.7","44.5"
54,2022-07-05 01:53:00,"22.69","44.51"
55,2022-07-05 01:54:00,"22.68","44.47"
56,2022-07-05 01:55:00,"22.67","44.5"
57,2022-07-05 01:56:00,"22.66","44.52"
58,2022-07-05 01:57:00,"22.66","44.49"
