"Index","Date_Time","Temperature_c","RH%"
1,2022-07-05 01:00:00,"23.23",45.21
2,2022-07-05 01:01:00,"23.21",45.21
3,2022-07-05 01:02:00,"23.22",45.21
4,2022-07-05 01:03:00,"23.21",45.23
5,2022-07-05 01:04:00,"23.2",45.19
6,2022-07-05 01:05:00,"23.2",45.21
7,2022-07-05 01:06:00,"23.18",45.21
8,2022-07-05 01:07:00,"23.18",45.19
9,2022-07-05 01:08:00,"23.17",45.23
10,2022-07-05 01:09:00,"23.15",45.2
11,2022-07-05 01:10:00,"23.13",45.2
12,2022-07-05 01:11:00,"23.14",45.19
13,2022-07-05 01:12:00,"23.13",45.18
14,2022-07-05 01:13:00,"23.12",45.21
15,2022-07-05 01:14:00,"23.12",45.2
16,2022-07-05 01:15:00,"23.11",45.21
17,2022-07-05 01:16:00,"23.11",45.19
18,2022-07-05 01:17:00,"23.08",45.2
19,2022-07-05 01:18:00,"23.09",45.2
20,2022-07-05 01:19:00,"23.07",45.17
21,2022-07-05 01:20:00,"23.07",45.18
22,2022-07-05 01:21:00,"23.07",45.17
23,2022-07-05 01:22:00,"23.05",45.18
24,2022-07-05 01:23:00,"23.05",45.18
25,2022-07-05 01:24:00,"23.04",45.18
26,2022-07-05 01:25:00,"23.03",45.19
27,2022-07-05 01:26:00,"23.03",45.21
28,2022-07-05 01:27:00,"23.02",45.18
29,2022-07-05 01:28:00,"23.01",45.18
30,2022-07-05 01:29:00,"23",45.17
31,2022-07-05 01:30:00,"22.99",45.18
32,2022-07-05 01:31:00,"22.99",45.17
33,2022-07-05 01:32:00,"22.99",45.16
34,2022-07-05 01:33:00,"22.98",45.17
35,2022-07-05 01:34:00,"22.97",45.18
36,2022-07-05 01:35:00,"22.96",45.15
37,2022-07-05 01:36:00,"22.94",45.15
38,2022-07-05 01:37:00,"22.92",45.16
39,2022-07-05 01:38:00,"22.93",45.17
40,2022-07-05 01:39:00,"22.92",45.17
41,2022-07-05 01:40:00,"22.91",45.12
42,2022-07-05 01:41:00,"22.91",45.15
43,2022-07-05 01:42:00,"22.91",45.17
44,2022-07-05 01:43:00,"22.89",45.17
45,2022-07-05 01:44:00,"22.89",45.17
46,2022-07-05 01:45:00,"22.89",45.15
47,2022-07-05 01:46:00,"22.87",45.14
48,2022-07-05 01:47:00,"22.87",45.18
49,2022-07-05 01:48:00,"22.86",45.16
50,2022-07-05 01:49:00,"22.86",45.14
51,2022-07-05 01:50:00,"22.85",45.17
52,2022-07-05 01:51:00,"22.84",45.16
53,2022-07-05 01:52:00,"22.83",45.15
54,2022-07-05 01:53:00,"22.82",45.15
55,2022-07-05 01:54:00,"22.81",45.17
56,2022-07-05 01:55:00,"22.82",45.16
57,2022-07-05 01:56:00,"22.8",45.14
58,2022-07-05 01:57:00,"22.81",45.12
59,2022-07-05 01:58:00,"22.78",45.12
60,2022-07-05 01:59:00,"22.78",45.12
61,2022-07-05 02:00:00,"22.78",45.14
62,2022-07-05 02:01:00,"22.76",45.14
63,2022-07-05 02:02:00,"22.76",45.15
64,2022-07-05 02:03:00,"22.76",45.13
65,2022-07-05 02:04:00,"22.75",45.14
66,2022-07-05 02:05:00,"22.74",45.12
67,2022-07-05 02:06:00,"22.74",45.12
68,2022-07-05 02:07:00,"22.71",45.15
69,2022-07-05 02:08:00,"22.71",45.12
70,2022-07-05 02:09:00,"22.71",45.12
71,2022-07-05 02:10:00,"22.7",45.13
72,2022-07-05 02:11:00,"22.7",45.13
73,2022-07-05 02:12:00,"22.68",45.14
74,2022-07-05 02:13:00,"22.68",45.11
75,2022-07-05 02:14:00,"22.68",45.11
76,2022-07-05 02:15:00,"22.66",45.11
77,2022-07-05 02:16:00,"22.65",45.12
78,2022-07-05 02:17:00,"22.66",45.11
79,2022-07-05 02:18:00,"22.66",45.13
80,2022-07-05 02:19:00,"22.64",45.11
81,2022-07-05 02:20:00,"22.63",45.12
82,2022-07-05 02:21:00,"22.63",45.08
83,2022-07-05 02:22:00,"22.62",45.08
84,2022-07-05 02:23:00,"22.61",45.11
85,2022-07-05 02:24:00,"22.61",45.09
86,2022-07-05 02:25:00,"22.6",45.11
87,2022-07-05 02:26:00,"22.6",45.1
88,2022-07-05 02:27:00,"22.58",45.1
89,2022-07-05 02:28:00,"22.59",45.08
90,2022-07-05 02:29:00,"22.57",45.09
91,2022-07-05 02:30:00,"22.56",45.1
92,2022-07-05 02:31:00,"22.55",45.07
93,2022-07-05 02:32:00,"22.56",45.14
94,2022-07-05 02:33:00,"22.53",45.09
95,2022-07-05 02:34:00,"22.53",45.09
96,2022-07-05 02:35:00,"22.54",45.1
97,2022-07-05 02:36:00,"22.52",45.1
98,2022-07-05 02:37:00,"22.52",45.08
99,2022-07-05 02:38:00,"22.51",45.06
100,2022-07-05 02:39:00,"22.49",45.07
101,2022-07-05 02:40:00,"22.5",45.05
102,2022-07-05 02:41:00,"22.5",45.05
103,2022-07-05 02:42:00,"22.48",45.07
104,2022-07-05 02:43:00,"22.48",45.09
105,2022-07-05 02:44:00,"22.46",45.08
106,2022-07-05 02:45:00,"22.47",45.09
107,2022-07-05 02:46:00,"22.46",45.09
108,2022-07-05 02:47:00,"22.45",45.08
109,2022-07-05 02:48:00,"22.44",45.08
110,2022-07-05 02:49:00,"22.43",45.06
111,2022-07-05 02:50:00,"22.43",45.05
112,2022-07-05 02:51:00,"22.44",45.07
113,2022-07-05 02:52:00,"22.41",45.06
114,2022-07-05 02:53:00,"22.41",45.06
115,2022-07-05 02:54:00,"22.41",45.07
116,2022-07-05 02:55:00,"22.4",45.06
117,2022-07-05 02:56:00,"22.39",45.08
118,2022-07-05 02:57:00,"22.38",45.04
119,2022-07-05 02:58:00,"22.38",45.03
120,2022-07-05 02:59:00,"22.36",45.03
121,2022-07-05 03:00:00,"22.36",45.05
122,2022-07-05 03:01:00,"22.36",45.03
123,2022-07-05 03:02:00,"22.34",45.04
124,2022-07-05 03:03:00,"22.33",45.06
125,2022-07-05 03:04:00,"22.33",45.04
126,2022-07-05 03:05:00,"22.33",45.04
127,2022-07-05 03:06:00,"22.32",45.04
128,2022-07-05 03:07:00,"22.32",45.02
129,2022-07-05 03:08:00,"22.32",45.03
130,2022-07-05 03:09:00,"22.3",45.03
131,2022-07-05 03:10:00,"22.3",45.04
132,2022-07-05 03:11:00,"22.29",45
133,2022-07-05 03:12:00,"22.28",45.03
134,2022-07-05 03:13:00,"22.27",45.02
135,2022-07-05 03:14:00,"22.28",44.99
136,2022-07-05 03:15:00,"22.26",45.03
137,2022-07-05 03:16:00,"22.25",44.96
138,2022-07-05 03:17:00,"22.25",45.01
139,2022-07-05 03:18:00,"22.24",44.98
140,2022-07-05 03:19:00,"22.23",44.99
141,2022-07-05 03:20:00,"22.22",45
142,2022-07-05 03:21:00,"22.22",45.01
143,2022-07-05 03:22:00,"22.21",44.97
144,2022-07-05 03:23:00,"22.21",44.99
145,2022-07-05 03:24:00,"22.19",44.98
146,2022-07-05 03:25:00,"22.2",44.97
147,2022-07-05 03:26:00,"22.19",44.99
148,2022-07-05 03:27:00,"22.17",44.98
