"Index","Date_Time","Temperature_c","RH%"
1,2022-07-05 01:00:00,"20.04","57.83"
2,2022-07-05 01:01:00,"19.99","57.53"
3,2022-07-05 01:02:00,"19.94","58.45"
4,2022-07-05 01:03:00,"19.88","59.82"
5,2022-07-05 01:04:00,"19.79","58.96"
6,2022-07-05 01:05:00,"19.76","58.56"
7,2022-07-05 01:06:00,"19.78","58.47"
8,2022-07-05 01:07:00,"19.83","58.42"
9,2022-07-05 01:08:00,"19.88","58.36"
10,2022-07-05 01:09:00,"19.9","58.2"
11,2022-07-05 01:10:00,"19.93","58.18"
12,2022-07-05 01:11:00,"19.96","58.25"
13,2022-07-05 01:12:00,"19.95","58.26"
14,2022-07-05 01:13:00,"19.98","58.18"
15,2022-07-05 01:14:00,"20","58.19"
16,2022-07-05 01:15:00,"20.02","58.14"
17,2022-07-05 01:16:00,"20.05","58.15"
18,2022-07-05 01:17:00,"20.05","58.11"
19,2022-07-05 01:18:00,"20.07","58.32"
20,2022-07-05 01:19:00,"20.07","58.34"
21,2022-07-05 01:20:00,"20.07","58.37"
22,2022-07-05 01:21:00,"20.06","58.85"
23,2022-07-05 01:22:00,"20.01","58.74"
24,2022-07-05 01:23:00,"20","58.63"
25,2022-07-05 01:24:00,"20.01","58.75"
26,2022-07-05 01:25:00,"20","58.75"
27,2022-07-05 01:26:00,"19.99","58.71"
28,2022-07-05 01:27:00,"19.99","58.9"
29,2022-07-05 01:28:00,"19.98","58.88"
30,2022-07-05 01:29:00,"19.96","59.27"
31,2022-07-05 01:30:00,"19.94","59.06"
32,2022-07-05 01:31:00,"19.95","59.09"
33,2022-07-05 01:32:00,"19.94","59.19"
34,2022-07-05 01:33:00,"19.93","59.27"
35,2022-07-05 01:34:00,"19.92","59.48"
36,2022-07-05 01:35:00,"19.88","59.77"
37,2022-07-05 01:36:00,"19.87","59.57"
38,2022-07-05 01:37:00,"19.88","59.66"
39,2022-07-05 01:38:00,"19.89","59.7"
40,2022-07-05 01:39:00,"19.89","59.85"
41,2022-07-05 01:40:00,"19.89","59.63"
42,2022-07-05 01:41:00,"19.91","59.84"
43,2022-07-05 01:42:00,"19.9","59.88"
44,2022-07-05 01:43:00,"19.89","59.99"
45,2022-07-05 01:44:00,"19.88","60"
46,2022-07-05 01:45:00,"19.85","60.05"
47,2022-07-05 01:46:00,"19.83","60.13"
48,2022-07-05 01:47:00,"19.83","60.23"
49,2022-07-05 01:48:00,"19.81","60.26"
50,2022-07-05 01:49:00,"19.75","60.7"
51,2022-07-05 01:50:00,"19.71","60.73"
52,2022-07-05 01:51:00,"19.66","60.71"
53,2022-07-05 01:52:00,"19.64","60.84"
54,2022-07-05 01:53:00,"19.64","60.83"
55,2022-07-05 01:54:00,"19.65","60.82"
56,2022-07-05 01:55:00,"19.66","60.96"
57,2022-07-05 01:56:00,"19.67","61.02"
58,2022-07-05 01:57:00,"19.67","61.11"
59,2022-07-05 01:58:00,"19.65","61.29"
60,2022-07-05 01:59:00,"19.61","61.57"
61,2022-07-05 02:00:00,"19.58","61.53"
62,2022-07-05 02:01:00,"19.56","61.81"
63,2022-07-05 02:02:00,"19.55","61.77"
64,2022-07-05 02:03:00,"19.54","61.81"
65,2022-07-05 02:04:00,"19.55","61.87"
66,2022-07-05 02:05:00,"19.57","61.92"
67,2022-07-05 02:06:00,"19.6","62.22"
68,2022-07-05 02:07:00,"19.59","62.05"
69,2022-07-05 02:08:00,"19.58","62.35"
70,2022-07-05 02:09:00,"19.57","62.2"
71,2022-07-05 02:10:00,"19.56","62.42"
72,2022-07-05 02:11:00,"19.56","62.73"
73,2022-07-05 02:12:00,"19.54","62.8"
74,2022-07-05 02:13:00,"19.51","63"
75,2022-07-05 02:14:00,"19.5","62.97"
76,2022-07-05 02:15:00,"19.48","63.35"
77,2022-07-05 02:16:00,"19.43","63.67"
78,2022-07-05 02:17:00,"19.4","63.76"
79,2022-07-05 02:18:00,"19.38","63.67"
80,2022-07-05 02:19:00,"19.36","63.84"
81,2022-07-05 02:20:00,"19.35","63.83"
82,2022-07-05 02:21:00,"19.34","63.83"
83,2022-07-05 02:22:00,"19.34","64.06"
84,2022-07-05 02:23:00,"19.3","64.55"
85,2022-07-05 02:24:00,"19.25","64.46"
86,2022-07-05 02:25:00,"19.22","64.45"
87,2022-07-05 02:26:00,"19.23","64.36"
88,2022-07-05 02:27:00,"19.27","64.28"
89,2022-07-05 02:28:00,"19.3","64.43"
90,2022-07-05 02:29:00,"19.3","64.51"
91,2022-07-05 02:30:00,"19.28","64.47"
92,2022-07-05 02:31:00,"19.28","64.47"
93,2022-07-05 02:32:00,"19.27","64.71"
94,2022-07-05 02:33:00,"19.26","64.74"
95,2022-07-05 02:34:00,"19.26","64.95"
96,2022-07-05 02:35:00,"19.23","65.21"
97,2022-07-05 02:36:00,"19.2","65.08"
98,2022-07-05 02:37:00,"19.22","65.1"
99,2022-07-05 02:38:00,"19.23","65.13"
100,2022-07-05 02:39:00,"19.22","65.15"
101,2022-07-05 02:40:00,"19.21","65.44"
102,2022-07-05 02:41:00,"19.19","65.34"
103,2022-07-05 02:42:00,"19.18","65.48"
104,2022-07-05 02:43:00,"19.16","65.55"
105,2022-07-05 02:44:00,"19.15","65.66"
106,2022-07-05 02:45:00,"19.13","65.64"
107,2022-07-05 02:46:00,"19.12","65.76"
108,2022-07-05 02:47:00,"19.11","65.88"
109,2022-07-05 02:48:00,"19.09","65.87"
110,2022-07-05 02:49:00,"19.11","66.02"
111,2022-07-05 02:50:00,"19.11","65.96"
112,2022-07-05 02:51:00,"19.1","66.1"
113,2022-07-05 02:52:00,"19.1","66"
114,2022-07-05 02:53:00,"19.1","66.16"
115,2022-07-05 02:54:00,"19.09","66.19"
116,2022-07-05 02:55:00,"19.1","66.22"
117,2022-07-05 02:56:00,"19.1","66.3"
118,2022-07-05 02:57:00,"19.08","66.39"
119,2022-07-05 02:58:00,"19.06","66.44"
120,2022-07-05 02:59:00,"19.04","66.56"
121,2022-07-05 03:00:00,"19.04","66.64"
122,2022-07-05 03:01:00,"19.02","66.71"
123,2022-07-05 03:02:00,"19.02","66.85"
124,2022-07-05 03:03:00,"19.01","66.98"
125,2022-07-05 03:04:00,"18.98","67.16"
126,2022-07-05 03:05:00,"18.96","66.92"
127,2022-07-05 03:06:00,"18.98","66.96"
128,2022-07-05 03:07:00,"18.98","67.05"
129,2022-07-05 03:08:00,"18.98","66.98"
130,2022-07-05 03:09:00,"19.01","66.93"
131,2022-07-05 03:10:00,"19.02","66.94"
132,2022-07-05 03:11:00,"19.04","67.07"
133,2022-07-05 03:12:00,"19.04","67"
134,2022-07-05 03:13:00,"19.05","67.14"
