"Index","Date_Time","Temperature_c","RH%"
1,2022-07-05 01:00:00,"19.86","60.64"
2,2022-07-05 01:01:00,"19.81","61.54"
3,2022-07-05 01:02:00,"19.73","62.32"
4,2022-07-05 01:03:00,"19.66","63.65"
5,2022-07-05 01:04:00,"19.54","62.15"
6,2022-07-05 01:05:00,"19.49","62.12"
7,2022-07-05 01:06:00,"19.46","61.15"
8,2022-07-05 01:07:00,"19.52","60.87"
9,2022-07-05 01:08:00,"19.58","60.72"
10,2022-07-05 01:09:00,"19.64","60.41"
11,2022-07-05 01:10:00,"19.7","60.36"
12,2022-07-05 01:11:00,"19.73","60.28"
13,2022-07-05 01:12:00,"19.75","60.32"
14,2022-07-05 01:13:00,"19.77","60.14"
15,2022-07-05 01:14:00,"19.81","60.74"
16,2022-07-05 01:15:00,"19.8","60.17"
17,2022-07-05 01:16:00,"19.83","60.05"
18,2022-07-05 01:17:00,"19.84","60.05"
19,2022-07-05 01:18:00,"19.85","59.98"
20,2022-07-05 01:19:00,"19.88","59.97"
21,2022-07-05 01:20:00,"19.89","60.7"
22,2022-07-05 01:21:00,"19.86","60.75"
23,2022-07-05 01:22:00,"19.82","60.75"
24,2022-07-05 01:23:00,"19.8","60.66"
25,2022-07-05 01:24:00,"19.79","60.57"
26,2022-07-05 01:25:00,"19.8","60.66"
27,2022-07-05 01:26:00,"19.79","60.52"
28,2022-07-05 01:27:00,"19.79","60.71"
29,2022-07-05 01:28:00,"19.8","60.72"
30,2022-07-05 01:29:00,"19.79","60.89"
31,2022-07-05 01:30:00,"19.78","60.75"
32,2022-07-05 01:31:00,"19.78","60.74"
33,2022-07-05 01:32:00,"19.79","61.01"
34,2022-07-05 01:33:00,"19.77","60.99"
35,2022-07-05 01:34:00,"19.75","61.05"
36,2022-07-05 01:35:00,"19.75","61.23"
37,2022-07-05 01:36:00,"19.74","61.14"
38,2022-07-05 01:37:00,"19.74","61.13"
39,2022-07-05 01:38:00,"19.78","61.28"
40,2022-07-05 01:39:00,"19.78","61.34"
41,2022-07-05 01:40:00,"19.79","61.19"
42,2022-07-05 01:41:00,"19.81","61.15"
43,2022-07-05 01:42:00,"19.8","61.41"
44,2022-07-05 01:43:00,"19.78","61.49"
