"Index","Date_Time","Temperature_c","RH%"
1,2022-07-05 01:00:00,"19.84","59.13"
2,2022-07-05 01:01:00,"19.83","59.14"
3,2022-07-05 01:02:00,"19.85","59.61"
4,2022-07-05 01:03:00,"19.85","59.63"
5,2022-07-05 01:04:00,"19.86","59.79"
6,2022-07-05 01:05:00,"19.87","59.46"
7,2022-07-05 01:06:00,"19.89","59.51"
8,2022-07-05 01:07:00,"19.91","59.61"
9,2022-07-05 01:08:00,"19.91","59.51"
10,2022-07-05 01:09:00,"19.9","59.81"
11,2022-07-05 01:10:00,"19.9","59.66"
12,2022-07-05 01:11:00,"19.91","59.71"
13,2022-07-05 01:12:00,"19.9","60.11"
14,2022-07-05 01:13:00,"19.9","59.96"
15,2022-07-05 01:14:00,"19.89","59.81"
16,2022-07-05 01:15:00,"19.91","60.18"
17,2022-07-05 01:16:00,"19.92","60.06"
18,2022-07-05 01:17:00,"19.92","60.05"
19,2022-07-05 01:18:00,"19.91","60.42"
20,2022-07-05 01:19:00,"19.9","60.22"
21,2022-07-05 01:20:00,"19.89","60.22"
22,2022-07-05 01:21:00,"19.88","60.44"
23,2022-07-05 01:22:00,"19.86","60.55"
24,2022-07-05 01:23:00,"19.84","60.58"
25,2022-07-05 01:24:00,"19.82","60.61"
26,2022-07-05 01:25:00,"19.82","60.63"
27,2022-07-05 01:26:00,"19.82","61.06"
28,2022-07-05 01:27:00,"19.8","61.15"
29,2022-07-05 01:28:00,"19.79","61.21"
30,2022-07-05 01:29:00,"19.76","61.47"
31,2022-07-05 01:30:00,"19.75","61.53"
32,2022-07-05 01:31:00,"19.71","61.65"
33,2022-07-05 01:32:00,"19.69","61.49"
34,2022-07-05 01:33:00,"19.69","61.51"
35,2022-07-05 01:34:00,"19.71","61.54"
36,2022-07-05 01:35:00,"19.71","61.92"
37,2022-07-05 01:36:00,"19.69","61.8"
38,2022-07-05 01:37:00,"19.67","61.92"
39,2022-07-05 01:38:00,"19.65","62.12"
40,2022-07-05 01:39:00,"19.64","62.06"
41,2022-07-05 01:40:00,"19.63","62.43"
42,2022-07-05 01:41:00,"19.61","62.21"
43,2022-07-05 01:42:00,"19.6","62.23"
44,2022-07-05 01:43:00,"19.58","62.41"
45,2022-07-05 01:44:00,"19.57","62.35"
46,2022-07-05 01:45:00,"19.56","62.41"
47,2022-07-05 01:46:00,"19.55","62.85"
48,2022-07-05 01:47:00,"19.51","62.77"
49,2022-07-05 01:48:00,"19.5","62.97"
50,2022-07-05 01:49:00,"19.48","62.89"
51,2022-07-05 01:50:00,"19.45","63.03"
52,2022-07-05 01:51:00,"19.41","63.1"
53,2022-07-05 01:52:00,"19.41","63.23"
54,2022-07-05 01:53:00,"19.41","63.26"
55,2022-07-05 01:54:00,"19.4","63.41"
