"Index","Date_Time","Temperature_c","RH%"
1,2022-07-05 01:00:00,"22.99","46.89"
2,2022-07-05 01:01:00,"22.98","46.92"
3,2022-07-05 01:02:00,"22.98","46.9"
4,2022-07-05 01:03:00,"22.96","46.92"
5,2022-07-05 01:04:00,"22.96","46.94"
6,2022-07-05 01:05:00,"22.95","46.9"
7,2022-07-05 01:06:00,"22.95","46.9"
8,2022-07-05 01:07:00,"22.93","46.92"
9,2022-07-05 01:08:00,"22.93","46.9"
10,2022-07-05 01:09:00,"22.92","46.89"
11,2022-07-05 01:10:00,"22.92","46.92"
12,2022-07-05 01:11:00,"22.91","46.91"
13,2022-07-05 01:12:00,"22.9","46.9"
14,2022-07-05 01:13:00,"22.9","46.9"
15,2022-07-05 01:14:00,"22.89","46.89"
16,2022-07-05 01:15:00,"22.87","46.92"
17,2022-07-05 01:16:00,"22.87","46.92"
18,2022-07-05 01:17:00,"22.87","46.88"
19,2022-07-05 01:18:00,"22.86","46.87"
20,2022-07-05 01:19:00,"22.85","46.88"
21,2022-07-05 01:20:00,"22.85","46.89"
22,2022-07-05 01:21:00,"22.83","46.91"
23,2022-07-05 01:22:00,"22.83","46.88"
24,2022-07-05 01:23:00,"22.82","46.88"
25,2022-07-05 01:24:00,"22.82","46.88"
26,2022-07-05 01:25:00,"22.81","46.82"
27,2022-07-05 01:26:00,"22.8","46.85"
28,2022-07-05 01:27:00,"22.79","46.9"
29,2022-07-05 01:28:00,"22.78","46.85"
30,2022-07-05 01:29:00,"22.78","46.85"
31,2022-07-05 01:30:00,"22.77","46.85"
32,2022-07-05 01:31:00,"22.76","46.85"
33,2022-07-05 01:32:00,"22.75","46.88"
34,2022-07-05 01:33:00,"22.75","46.87"
35,2022-07-05 01:34:00,"22.74","46.84"
36,2022-07-05 01:35:00,"22.73","46.88"
37,2022-07-05 01:36:00,"22.73","46.86"
38,2022-07-05 01:37:00,"22.71","46.83"
39,2022-07-05 01:38:00,"22.71","46.84"
40,2022-07-05 01:39:00,"22.71","46.91"
41,2022-07-05 01:40:00,"22.7","46.85"
42,2022-07-05 01:41:00,"22.69","46.86"
43,2022-07-05 01:42:00,"22.68","46.86"
44,2022-07-05 01:43:00,"22.67","46.85"
45,2022-07-05 01:44:00,"22.67","46.86"
46,2022-07-05 01:45:00,"22.66","46.84"
47,2022-07-05 01:46:00,"22.65","46.83"
48,2022-07-05 01:47:00,"22.64","46.86"
49,2022-07-05 01:48:00,"22.64","46.82"
50,2022-07-05 01:49:00,"22.63","46.81"
51,2022-07-05 01:50:00,"22.63","46.84"
52,2022-07-05 01:51:00,"22.62","46.82"
53,2022-07-05 01:52:00,"22.62","46.82"
54,2022-07-05 01:53:00,"22.6","46.8"
55,2022-07-05 01:54:00,"22.6","46.84"
56,2022-07-05 01:55:00,"22.59","46.82"
57,2022-07-05 01:56:00,"22.57","46.8"
58,2022-07-05 01:57:00,"22.58","46.82"
59,2022-07-05 01:58:00,"22.56","46.84"
60,2022-07-05 01:59:00,"22.57","46.8"
61,2022-07-05 02:00:00,"22.55","46.8"
62,2022-07-05 02:01:00,"22.55","46.81"
63,2022-07-05 02:02:00,"22.54","46.8"
64,2022-07-05 02:03:00,"22.53","46.78"
65,2022-07-05 02:04:00,"22.53","46.78"
66,2022-07-05 02:05:00,"22.53","46.8"
67,2022-07-05 02:06:00,"22.5","46.79"
68,2022-07-05 02:07:00,"22.5","46.79"
69,2022-07-05 02:08:00,"22.5","46.79"
70,2022-07-05 02:09:00,"22.49","46.84"
71,2022-07-05 02:10:00,"22.49","46.79"
72,2022-07-05 02:11:00,"22.48","46.83"
73,2022-07-05 02:12:00,"22.48","46.79"
74,2022-07-05 02:13:00,"22.47","46.8"
75,2022-07-05 02:14:00,"22.47","46.75"
76,2022-07-05 02:15:00,"22.45","46.79"
77,2022-07-05 02:16:00,"22.45","46.8"
78,2022-07-05 02:17:00,"22.44","46.76"
79,2022-07-05 02:18:00,"22.44","46.78"
80,2022-07-05 02:19:00,"22.42","46.8"
81,2022-07-05 02:20:00,"22.42","46.79"
82,2022-07-05 02:21:00,"22.42","46.78"
83,2022-07-05 02:22:00,"22.41","46.77"
84,2022-07-05 02:23:00,"22.4","46.75"
85,2022-07-05 02:24:00,"22.4","46.75"
86,2022-07-05 02:25:00,"22.38","46.76"
87,2022-07-05 02:26:00,"22.38","46.75"
88,2022-07-05 02:27:00,"22.37","46.77"
89,2022-07-05 02:28:00,"22.37","46.76"
90,2022-07-05 02:29:00,"22.36","46.78"
91,2022-07-05 02:30:00,"22.37","46.77"
92,2022-07-05 02:31:00,"22.35","46.74"
93,2022-07-05 02:32:00,"22.34","46.74"
