"Index","Date_Time","Temperature_c","RH%"
1,2022-07-05 01:00:00,"23.38","45.77"
2,2022-07-05 01:01:00,"23.37","45.78"
3,2022-07-05 01:02:00,"24.43","45.77"
4,2022-07-05 01:03:00,"24.43","45.77"
5,2022-07-05 01:04:00,"24.42","45.75"
6,2022-07-05 01:05:00,"23.34","45.76"
7,2022-07-05 01:06:00,"24.4","45.75"
8,2022-07-05 01:07:00,"24.39","45.76"
9,2022-07-05 01:08:00,"24.39","45.77"
10,2022-07-05 01:09:00,"23.3","45.74"
11,2022-07-05 01:10:00,"24.37","45.72"
12,2022-07-05 01:11:00,"23.29","45.76"
13,2022-07-05 01:12:00,"24.36","45.75"
14,2022-07-05 01:13:00,"24.35","45.77"
15,2022-07-05 01:14:00,"23.26","45.73"
16,2022-07-05 01:15:00,"24.33","45.72"
17,2022-07-05 01:16:00,"23.24","45.71"
18,2022-07-05 01:17:00,"24.32","45.75"
19,2022-07-05 01:18:00,"24.31","45.73"
20,2022-07-05 01:19:00,"24.3","45.74"
21,2022-07-05 01:20:00,"24.29","45.74"
22,2022-07-05 01:21:00,"24.28","45.73"
23,2022-07-05 01:22:00,"24.28","45.73"
24,2022-07-05 01:23:00,"24.27","45.72"
25,2022-07-05 01:24:00,"23.18","45.7"
26,2022-07-05 01:25:00,"24.26","45.73"
27,2022-07-05 01:26:00,"23.15","45.7"
28,2022-07-05 01:27:00,"23.16","45.75"
29,2022-07-05 01:28:00,"24.23","45.73"
30,2022-07-05 01:29:00,"23.15","45.71"
31,2022-07-05 01:30:00,"24.22","45.7"
32,2022-07-05 01:31:00,"24.21","45.7"
33,2022-07-05 01:32:00,"24.2","45.69"
34,2022-07-05 01:33:00,"24.19","45.72"
35,2022-07-05 01:34:00,"24.18","45.69"
36,2022-07-05 01:35:00,"24.18","45.68"
37,2022-07-05 01:36:00,"24.16","45.69"
38,2022-07-05 01:37:00,"24.16","45.68"
39,2022-07-05 01:38:00,"24.16","45.67"
40,2022-07-05 01:39:00,"24.14","45.69"
41,2022-07-05 01:40:00,"24.13","45.7"
42,2022-07-05 01:41:00,"24.13","45.68"
43,2022-07-05 01:42:00,"24.12","45.65"
44,2022-07-05 01:43:00,"24.11","45.67"
45,2022-07-05 01:44:00,"24.11","45.67"
46,2022-07-05 01:45:00,"23.01","45.66"
47,2022-07-05 01:46:00,"23.01","45.66"
48,2022-07-05 01:47:00,"22.99","45.66"
49,2022-07-05 01:48:00,"22.98","45.66"
50,2022-07-05 01:49:00,"24.08","45.62"
51,2022-07-05 01:50:00,"22.97","45.64"
52,2022-07-05 01:51:00,"24.05","45.63"
53,2022-07-05 01:52:00,"24.04","45.62"
54,2022-07-05 01:53:00,"24.04","45.67"
55,2022-07-05 01:54:00,"24.03","45.66"
56,2022-07-05 01:55:00,"24.02","45.64"
57,2022-07-05 01:56:00,"24.02","45.65"
58,2022-07-05 01:57:00,"22.92","45.67"
59,2022-07-05 01:58:00,"24.01","45.65"
60,2022-07-05 01:59:00,"23.99","45.64"
61,2022-07-05 02:00:00,"22.9","45.63"
62,2022-07-05 02:01:00,"23.98","45.61"
63,2022-07-05 02:02:00,"23.98","45.62"
64,2022-07-05 02:03:00,"23.96","45.6"
65,2022-07-05 02:04:00,"22.88","45.63"
66,2022-07-05 02:05:00,"22.87","45.64"
67,2022-07-05 02:06:00,"23.95","45.6"
68,2022-07-05 02:07:00,"23.94","45.59"
69,2022-07-05 02:08:00,"22.85","45.61"
70,2022-07-05 02:09:00,"23.92","45.64"
71,2022-07-05 02:10:00,"23.91","45.63"
72,2022-07-05 02:11:00,"22.82","45.57"
73,2022-07-05 02:12:00,"23.9","45.63"
74,2022-07-05 02:13:00,"23.9","45.61"
75,2022-07-05 02:14:00,"22.81","45.57"
76,2022-07-05 02:15:00,"23.89","45.63"
