"Index","Date_Time","Temperature_c","RH%"
1,2022-07-05 01:00:00,"18.46","67.89"
2,2022-07-05 01:01:00,"18.43","67.8"
3,2022-07-05 01:02:00,"18.4","68.01"
4,2022-07-05 01:03:00,"18.38","69.31"
5,2022-07-05 01:04:00,"18.34","68.39"
6,2022-07-05 01:05:00,"18.3","67.65"
7,2022-07-05 01:06:00,"18.29","67.65"
8,2022-07-05 01:07:00,"18.31","67.14"
9,2022-07-05 01:08:00,"18.38","67.37"
10,2022-07-05 01:09:00,"18.4","67.14"
11,2022-07-05 01:10:00,"18.42","67.51"
12,2022-07-05 01:11:00,"18.42","68.11"
13,2022-07-05 01:12:00,"18.4","67.51"
14,2022-07-05 01:13:00,"18.42","66.85"
15,2022-07-05 01:14:00,"18.43","66.82"
16,2022-07-05 01:15:00,"18.47","66.64"
17,2022-07-05 01:16:00,"18.51","66.91"
18,2022-07-05 01:17:00,"18.51","67.19"
19,2022-07-05 01:18:00,"18.52","67.03"
20,2022-07-05 01:19:00,"18.52","67.39"
21,2022-07-05 01:20:00,"18.52","67.39"
22,2022-07-05 01:21:00,"18.52","67.43"
23,2022-07-05 01:22:00,"18.49","68.06"
24,2022-07-05 01:23:00,"18.5","67.23"
25,2022-07-05 01:24:00,"18.5","68.01"
26,2022-07-05 01:25:00,"18.49","68.58"
27,2022-07-05 01:26:00,"18.49","67.41"
28,2022-07-05 01:27:00,"18.49","67.55"
29,2022-07-05 01:28:00,"18.49","67.39"
30,2022-07-05 01:29:00,"18.5","68.67"
31,2022-07-05 01:30:00,"18.48","68.27"
32,2022-07-05 01:31:00,"18.47","67.5"
33,2022-07-05 01:32:00,"18.48","67.61"
34,2022-07-05 01:33:00,"18.49","67.79"
35,2022-07-05 01:34:00,"18.5","68.39"
36,2022-07-05 01:35:00,"18.48","68.91"
37,2022-07-05 01:36:00,"18.47","67.82"
38,2022-07-05 01:37:00,"18.48","67.65"
39,2022-07-05 01:38:00,"18.52","67.38"
40,2022-07-05 01:39:00,"18.54","67.87"
41,2022-07-05 01:40:00,"18.55","67.13"
42,2022-07-05 01:41:00,"18.56","67.21"
43,2022-07-05 01:42:00,"18.6","67.83"
44,2022-07-05 01:43:00,"18.6","67.65"
45,2022-07-05 01:44:00,"18.58","68.12"
46,2022-07-05 01:45:00,"18.56","68.65"
47,2022-07-05 01:46:00,"18.54","68.47"
48,2022-07-05 01:47:00,"18.51","68.42"
49,2022-07-05 01:48:00,"18.49","68.74"
50,2022-07-05 01:49:00,"18.44","68.74"
51,2022-07-05 01:50:00,"18.4","69.53"
52,2022-07-05 01:51:00,"18.36","69.47"
53,2022-07-05 01:52:00,"18.32","69.12"
54,2022-07-05 01:53:00,"18.33","68.81"
55,2022-07-05 01:54:00,"18.34","68.72"
56,2022-07-05 01:55:00,"18.35","68.7"
57,2022-07-05 01:56:00,"18.38","68.46"
58,2022-07-05 01:57:00,"18.39","68.85"
59,2022-07-05 01:58:00,"18.38","69.27"
60,2022-07-05 01:59:00,"18.34","69.63"
61,2022-07-05 02:00:00,"18.28","69.8"
62,2022-07-05 02:01:00,"18.26","70.29"
63,2022-07-05 02:02:00,"18.23","69.42"
64,2022-07-05 02:03:00,"18.24","69.6"
65,2022-07-05 02:04:00,"18.24","69.31"
66,2022-07-05 02:05:00,"18.26","69.2"
67,2022-07-05 02:06:00,"18.3","70.03"
